UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,low_temp_diff_flag,high_torque_flag,high_tool_wear_flag,ml_risk_score,ml_predicted_failure,ml_risk_tier
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,10.300000000000011,0,1,0,0.01675157336233068,0,Low
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,10.300000000000011,0,0,0,0.004664175823759437,0,Low
215,M15074,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,10.300000000000011,0,0,0,0.0011000844322395567,0,Low
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,10.300000000000011,0,0,0,0.00031885440960196604,0,Low
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,10.300000000000011,0,0,0,0.00031885440960196604,0,Low
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,10.199999999999989,0,0,0,0.001823278099458332,0,Low
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,10.300000000000011,0,0,0,0.0024848786299953335,0,Low
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,0,0,0,0.005184106452187905,0,Low
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,10.199999999999989,0,1,0,0.035523695666303784,0,Low
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,10.100000000000025,0,0,0,0.009258577762198187,0,Low
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,10.200000000000044,0,0,0,0.01642074107904777,0,Low
224,L47403,L,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,10.200000000000044,0,0,0,0.0010166919256213002,0,Low
225,L47404,L,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,10.300000000000011,0,0,0,0.0031833585922879672,0,Low
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,0,1,1,0.08341242467105908,0,Low
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,0,1,1,0.05062541791643769,0,Low
228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,0,0,1,0.008575871763995432,0,Low
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,0,0,1,0.013515112129802685,0,Low
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,0,0,1,0.008575871763995432,0,Low
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,0,0,1,0.008212442404077612,0,Low
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,0,0,1,0.016155149083413395,0,Low
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,0,1,1,0.028144379437156378,0,Low
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,0,0,1,0.015269220118474309,0,Low
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,0,0,1,0.008265542264265575,0,Low
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,0,0,1,0.022839272985322127,0,Low
237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,0,0,1,0.012537042607971671,0,Low
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000025,0,0,1,0.021313026324747242,0,Low
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000044,0,1,1,0.16570309446804976,0,Low
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,0,0,1,0.012805095843412787,0,Low
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000025,0,1,1,0.04106791216328376,0,Low
242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000025,0,0,1,0.01420903696751381,0,Low
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,0,1,1,0.7928789268028238,1,High
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,0,0,1,0.30096361950723766,0,Medium
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,0,1,1,0.12162252738871127,0,Low
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000044,0,0,1,0.36250984842160267,0,Medium
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000044,0,0,1,0.4763983464241561,0,Medium
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,0,0,1,0.4212654969709964,0,Medium
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,0,1,1,0.8689496117527494,1,Critical
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,0,1,1,0.9379796713166576,1,Critical
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,0,0,0,0.00026358670666586933,0,Low
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,0,0,0,0.0005159711299461436,0,Low
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,0,0,0,0.00026358670666586933,0,Low
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,0,1,0,0.019730672915613354,0,Low
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,0,0,0,0.00026358670666586933,0,Low
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,0,0,0,0.00026358670666586933,0,Low
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,0,1,0,0.48018079693132476,0,Medium
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,0,0,0,0.00024187903662245398,0,Low
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,0,0,0,0.00026358670666586933,0,Low
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,0,1,0,0.9720653042600308,1,Critical
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000025,0,1,0,0.011420628871932102,0,Low
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,0,0,0,0.00026358670666586933,0,Low
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,0,0,0,0.00134395454738774,0,Low
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000025,0,0,0,0.000550420700175492,0,Low
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,0,1,0,0.026626816065180046,0,Low
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000025,0,0,0,0.00336787584682979,0,Low
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000025,0,0,0,0.016864937075706042,0,Low
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000025,0,0,0,0.0013210452075917473,0,Low
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000025,0,0,0,0.0018526182079783822,0,Low
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,0,0,0,0.00024187903662245398,0,Low
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,0,0,0,0.00049689180405218,0,Low
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,0,0,0,0.0013050396274733075,0,Low
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,0,0,0,0.0007285192885781586,0,Low
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999975,0,0,0,0.007832858697893238,0,Low
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999975,0,0,0,0.003911397296490996,0,Low
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,0,1,0,0.01894552823170469,0,Low
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999975,0,0,0,0.001655292358058199,0,Low
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,0,1,0,0.0060158869278870465,0,Low
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,0,0,0,0.0006056884031115887,0,Low
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000025,0,0,0,0.0018076854595474516,0,Low
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,0,0,0,0.0006056884031115887,0,Low
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999975,0,0,0,0.0007285192885781586,0,Low
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,0,1,0,0.017224825278020967,0,Low
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,0,0,0,0.001165701256448813,0,Low
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000025,0,0,0,0.0013980205805712595,0,Low
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000025,0,0,0,0.00031885440960196604,0,Low
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000025,0,0,0,0.00031885440960196604,0,Low
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000025,0,0,0,0.0016263084024886354,0,Low
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,0,0,0,0.0030421867610510023,0,Low
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999956,0,0,0,0.005351828109756097,0,Low
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999956,0,0,0,0.013822916049559396,0,Low
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,0,0,0,0.001165701256448813,0,Low
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999956,0,0,0,0.00047629663460332624,0,Low
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999975,0,0,0,0.006226014303299787,0,Low
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999975,0,1,0,0.013222476890351945,0,Low
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,0,0,0,0.0030916935834193154,0,Low
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,0,0,0,0.004458212341410864,0,Low
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,0,0,0,0.0015949902775409563,0,Low
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000025,0,0,0,0.008217067728966167,0,Low
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,0,0,0,0.0008845671908602465,0,Low
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,0,0,0,0.00031885440960196604,0,Low
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,0,0,0,0.0015949902775409563,0,Low
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,0,0,0,0.0008310382947369345,0,Low
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,0,0,0,0.0008845671908602465,0,Low
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,0,0,0,0.009683649502054284,0,Low
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,0,0,0,0.014827239245644034,0,Low
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,0,1,0,0.010206770555903005,0,Low
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,0,0,0,0.0008845671908602465,0,Low
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000025,0,1,0,0.02727118560385103,0,Low
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000025,0,0,0,0.0019070432610152044,0,Low
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000025,0,0,0,0.002164371628070268,0,Low
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000025,0,0,1,0.012604015660076996,0,Low
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000044,0,0,1,0.012542501927887134,0,Low
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000025,0,1,1,0.07137630868550797,0,Low
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000025,0,1,1,0.028781533337496955,0,Low
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,0,0,1,0.008369082880386028,0,Low
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,0,0,1,0.01857835452699678,0,Low
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,0,0,1,0.034310721895362,0,Low
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,0,0,1,0.012238803860417853,0,Low
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,0,0,1,0.011935886785140971,0,Low
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,0,0,1,0.013881819511627392,0,Low
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,0,0,1,0.015169162037266218,0,Low
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,0,0,1,0.024468520945394267,0,Low
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,0,0,1,0.016600950985869303,0,Low
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,0,0,1,0.010036736978201465,0,Low
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,0,0,1,0.01663050437237191,0,Low
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,0,0,1,0.0200088279287232,0,Low
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,0,1,1,0.7579144377406855,1,High
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999956,0,0,1,0.3759850912230306,0,Medium
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,0,0,1,0.39427974103940816,0,Medium
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999956,0,0,1,0.22051823522286124,0,Medium
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999956,0,1,1,0.18033665001686944,0,Low
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,0,0,0,0.0005159711299461436,0,Low
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,0,0,0,0.00026358670666586933,0,Low
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000025,0,0,0,0.005963728930419503,0,Low
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000044,0,0,0,0.0011779836911396727,0,Low
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,0,0,0,0.0012877973071149763,0,Low
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,0,0,0,0.0011996913611830881,0,Low
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,0,0,0,0.00026358670666586933,0,Low
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,0,0,0,0.001192794492202182,0,Low
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000044,0,0,0,0.001088725883469301,0,Low
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,0,0,0,0.0005721283702189074,0,Low
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,0,0,0,0.009992669944278394,0,Low
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,0,1,0,0.021339837228844544,0,Low
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,0,0,0,0.09704185130458425,0,Low
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,0,0,0,0.00026358670666586933,0,Low
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,0,0,0,0.03456499262738056,0,Low
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,0,0,0,0.00026358670666586933,0,Low
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,0,0,0,0.00026358670666586933,0,Low
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,0,0,0,0.00026358670666586933,0,Low
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,0,0,0,0.008470329540756856,0,Low
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999956,0,0,0,0.0008292994879241497,0,Low
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999956,0,0,0,0.002810088984796506,0,Low
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,0,0,0,0.002083224584687507,0,Low
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,0,0,0,0.00031885440960196604,0,Low
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,0,0,0,0.00031885440960196604,0,Low
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999956,0,1,0,0.019123701033614847,0,Low
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999956,0,0,0,0.00031885440960196604,0,Low
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,0,0,0,0.0008845671908602465,0,Low
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,0,0,0,0.0008845671908602465,0,Low
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,0,0,0,0.0008845671908602465,0,Low
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,0,0,0,0.00031885440960196604,0,Low
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,0,0,0,0.0008310382947369345,0,Low
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,0,1,0,0.05202077548843634,0,Low
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999956,0,1,0,0.03549431300452397,0,Low
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999956,0,1,0,0.030313523824295037,0,Low
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999975,0,0,0,0.0008845671908602465,0,Low
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999956,0,0,0,0.0008845671908602465,0,Low
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999975,0,0,0,0.00031885440960196604,0,Low
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999975,0,0,0,0.0008310382947369345,0,Low
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,0,0,0,0.0008845671908602465,0,Low
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999975,0,0,0,0.00031885440960196604,0,Low
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,0,1,0,0.02590148582837503,0,Low
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,0,0,0,0.0032764680888519005,0,Low
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,0,0,0,0.0032764680888519005,0,Low
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,0,0,0,0.00031885440960196604,0,Low
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,0,1,0,0.028288873215762417,0,Low
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,0,1,0,0.031382548142905496,0,Low
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999975,0,0,0,0.0017680103965222354,0,Low
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999975,0,0,0,0.0011925003523826372,0,Low
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,0,0,0,0.8770557771839795,1,Critical
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,0,0,0,0.00031885440960196604,0,Low
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,0,1,0,0.007050943222871844,0,Low
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000025,0,0,0,0.002379864121261737,0,Low
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,0,0,0,0.001247768055318734,0,Low
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,0,0,0,0.0027526801198995052,0,Low
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,0,1,0,0.022716514968741105,0,Low
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,0,1,0,0.07114158463371545,0,Low
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,0,1,0,0.013156925272006096,0,Low
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,0,1,0,0.0213937241350728,0,Low
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,0,0,0,0.0057371595674779036,0,Low
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,0,0,0,0.0010166919256213002,0,Low
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999975,0,0,0,0.0008845671908602465,0,Low
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999975,0,1,0,0.003695120633033908,0,Low
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999975,0,0,0,0.0010166919256213002,0,Low
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,0,0,0,0.0010166919256213002,0,Low
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,0,0,1,0.008526736294116322,0,Low
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,0,0,1,0.07709220071148853,0,Low
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,0,0,1,0.006840855841267573,0,Low
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,0,1,1,0.05662175857942828,0,Low
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000025,0,0,1,0.022689602970588786,0,Low
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,0,0,1,0.017515101341273435,0,Low
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000044,0,0,1,0.012437613026087799,0,Low
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,0,1,1,0.33252022675953397,0,Medium
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,0,0,1,0.08448311358830386,0,Low
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,0,1,1,0.28302522280039777,0,Medium
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000044,0,1,1,0.06785804975916028,0,Low
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000025,0,0,1,0.008748472342653881,0,Low
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000044,0,0,1,0.00914392307998915,0,Low
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000044,0,0,1,0.017906564242701,0,Low
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000025,0,0,1,0.010834289538368564,0,Low
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,0,0,1,0.03242042384749247,0,Low
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000025,0,1,1,0.1689148562298764,0,Low
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,0,0,1,0.44016163283029897,0,Medium
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,0,0,1,0.4596180758669963,0,Medium
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999975,0,0,1,0.46705418159896556,0,Medium
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000025,0,0,1,0.5717775575420991,1,High
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,0,1,1,0.5938321708043168,1,High
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,11.0,0,0,0,0.0424765795265415,0,Low
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,11.0,0,0,0,0.0005159711299461436,0,Low
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,0,0,0,0.018091194968553458,0,Low
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,0,0,0,0.0005159711299461436,0,Low
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,0,1,0,0.024961216662473775,0,Low
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,11.0,0,0,0,0.00026358670666586933,0,Low
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,0,0,0,0.04243001244965424,0,Low
